20   100 1.0262074            0.0024166   279 139.000        27921.7387811        27921.8145520        27921.8693232            0.0000000            0.0000000 
21     1 1.0316980            0.0027689   279 139.000        27921.7387811        27921.7768969        27921.6679002            0.0000000            0.0000000 
21     2 1.0391883            0.0023877   279 139.000        27921.7387811        27921.7187304        27922.0625554            0.0000000            0.0000000 
21     3 1.0325823            0.0025376   279 139.000        27921.1779121        27921.6363029        27921.6762181            0.0000000            0.0000000 
21     4 1.0365584            0.0025242   279 139.000        27921.1779121        27921.2999340        27921.5029505            0.0000000            0.0000000 
21     5 1.0279355            0.0026478   279 139.000        27920.6170657        27921.1521768        27921.0349943            0.0000000            0.0000000 
21     6 1.0248259            0.0024366   280 139.500        27921.2201273        27920.9140912        27921.1690286            0.0000000            0.0000000 
21     7 1.0249719            0.0025310   280 139.500        27921.7789876        27921.5392629        27921.6349559            0.0000000            0.0000000 
21     8 1.0404356            0.0024397   279 139.000        27921.7387811        27921.9834084        27921.9532298            0.0000000            0.0000000 
21     9 1.0362799            0.0025908   279 139.000        27921.7387811        27921.5015376        27921.6679473            0.0000000            0.0000000 
21    10 1.0476952            0.0025068   279 139.000        27921.1779121        27921.5017419        27921.6684776            0.0000000            0.0000000 
21    11 1.0327492            0.0026668   279 139.000        27921.1779121        27921.6390385        27921.5180405            0.0000000            0.0000000 
21    12 1.0285149            0.0024193   279 139.000        27921.7387811        27921.7143907        27921.7808325            0.0000000            0.0000000 
21    13 1.0378920            0.0025651   279 139.000        27922.2996726        27922.1738530        27922.1008933            0.0000000            0.0000000 
21    14 1.0457247            0.0026602   279 139.000        27922.2996726        27921.9355573        27922.0104143            0.0000000            0.0000000 
21    15 1.0390709            0.0024479   279 139.000        27921.7387811        27922.0359854        27921.6695567            0.0000000            0.0000000 
21    16 1.0249467            0.0025768   279 139.000        27921.1779121        27921.2682619        27921.6443427            0.0000000            0.0000000 
21    17 1.0371535            0.0024196   279 139.000        27921.7387811        27921.7998260        27921.6742890            0.0000000            0.0000000 
21    18 1.0311590            0.0024444   279 139.000        27921.7387811        27921.4561098        27921.4801379            0.0000000            0.0000000 
21    19 1.0383031            0.0026024   279 139.000        27922.2996726        27921.9523968        27921.8793824            0.0000000            0.0000000 
21    20 1.0362922            0.0024149   279 139.000        27921.7387811        27921.9280588        27921.9901918            0.0000000            0.0000000 
21    21 1.0369582            0.0024896   279 139.000        27921.7387811        27921.8021165        27921.7040936            0.0000000            0.0000000 
21    22 1.0306039            0.0022298   280 139.500        27921.7789876        27921.8642000        27922.0298074            0.0000000            0.0000000 
21    23 1.0265872            0.0025206   279 139.000        27921.1779121        27921.1000889        27921.0909318            0.0000000            0.0000000 
21    24 1.0428870            0.0024143   279 139.000        27921.7387811        27921.8012028        27921.8291725            0.0000000            0.0000000 
21    25 1.0455847            0.0024663   279 139.000        27921.7387811        27921.5590404        27921.8607934            0.0000000            0.0000000 
21    26 1.0354265            0.0022438   279 139.000        27922.2996726        27922.1513861        27922.1728215            0.0000000            0.0000000 
21    27 1.0246827            0.0024069   280 139.500        27920.6612894        27920.9543959        27921.3733082            0.0000000            0.0000000 
21    28 1.0439096            0.0022716   279 139.000        27922.2996726        27922.4896671        27922.1455046            0.0000000            0.0000000 
21    29 1.0279647            0.0023304   280 139.500        27922.3378703        27921.9656602        27921.9897530            0.0000000            0.0000000 
21    30 1.0366806            0.0024095   280 139.500        27921.2201273        27921.7189115        27921.7063454            0.0000000            0.0000000 
21    31 1.0325165            0.0024142   279 139.000        27921.7387811        27921.7441262        27921.4974930            0.0000000            0.0000000 
21    32 1.0328662            0.0025033   279 139.000        27921.7387811        27921.5135458        27921.4231866            0.0000000            0.0000000 
21    33 1.0307520            0.0024437   279 139.000        27921.1779121        27921.4304927        27921.6553089            0.0000000            0.0000000 
21    34 1.0368874            0.0024182   279 139.000        27922.2996726        27922.0124531        27921.6706716            0.0000000            0.0000000 
21    35 1.0313174            0.0026272   279 139.000        27921.1779121        27921.6667517        27921.9541207            0.0000000            0.0000000 
21    36 1.0381677            0.0023925   280 139.500        27921.7789876        27921.9513614        27921.8759283            0.0000000            0.0000000 
21    37 1.0286149            0.0025068   279 139.000        27921.1779121        27921.1146565        27921.1089146            0.0000000            0.0000000 
21    38 1.0166685            0.0022927   279 139.000        27920.6170657        27920.9542943        27920.8964217            0.0000000            0.0000000 
21    39 1.0264296            0.0023979   279 139.000        27921.1779121        27921.5201698        27921.6015223            0.0000000            0.0000000 
21    40 1.0336488            0.0022073   279 139.000        27922.2996726        27922.4704009        27922.0719603            0.0000000            0.0000000 
21    41 1.0317348            0.0023408   279 139.000        27921.7387811        27921.7763271        27921.7732447            0.0000000            0.0000000 
21    42 1.0280678            0.0024270   279 139.000        27920.6170657        27920.8413453        27920.7406493            0.0000000            0.0000000 
21    43 1.0377534            0.0021394   279 139.000        27921.1779121        27921.3301883        27921.5678545            0.0000000            0.0000000 
21    44 1.0309798            0.0023791   279 139.000        27921.7387811        27921.7166639        27921.9156338            0.0000000            0.0000000 
21    45 1.0279851            0.0021928   279 139.000        27921.1779121        27921.2091287        27921.4460869            0.0000000            0.0000000 
21    46 1.0502705            0.0024594   279 139.000        27922.8605866        27922.5253124        27922.0961524            0.0000000            0.0000000 
21    47 1.0283074            0.0022620   279 139.000        27922.2996726        27922.4567922        27921.9748307            0.0000000            0.0000000 
21    48 1.0371659            0.0021754   279 139.000        27921.7387811        27921.5113346        27921.4339383            0.0000000            0.0000000 
21    49 1.0292927            0.0022466   279 139.000        27921.1779121        27921.5481949        27921.7136204            0.0000000            0.0000000 
21    50 1.0380210            0.0020457   279 139.000        27922.8605866        27922.5998765        27922.6846347            0.0000000            0.0000000 
21    51 1.0356760            0.0022302   279 139.000        27921.7387811        27921.8251156        27921.8516456            0.0000000            0.0000000 
21    52 1.0276260            0.0020850   279 139.000        27921.1779121        27921.3072472        27921.2757473            0.0000000            0.0000000 
21    53 1.0307973            0.0019310   279 139.000        27921.1779121        27921.2892160        27921.3971542            0.0000000            0.0000000 
21    54 1.0424498            0.0020294   279 139.000        27922.8605866        27922.6259648        27922.7695975            0.0000000            0.0000000 
21    55 1.0311813            0.0020021   280 139.500        27921.2201273        27921.1347523        27921.1759019            0.0000000            0.0000000 
21    56 1.0394066            0.0018733   279 139.000        27922.2996726        27922.4300877        27922.1534171            0.0000000            0.0000000 
21    57 1.0408539            0.0019761   279 139.000        27922.2996726        27921.9168115        27921.8997388            0.0000000            0.0000000 
21    58 1.0343058            0.0018973   279 139.000        27921.7387811        27921.4450884        27921.5695275            0.0000000            0.0000000 
21    59 1.0310008            0.0018400   280 139.500        27922.3378703        27922.0617127        27922.1234933            0.0000000            0.0000000 
21    60 1.0296448            0.0017619   279 139.000        27922.2996726        27922.0887065        27922.3777655            0.0000000            0.0000000 
21    61 1.0272441            0.0016219   280 139.500        27921.2201273        27920.9761296        27921.2201469            0.0000000            0.0000000 
21    62 1.0263950            0.0017592   279 139.000        27922.2996726        27922.6252018        27922.5619282            0.0000000            0.0000000 
21    63 1.0358561            0.0015180   279 139.000        27921.7387811        27921.7072022        27921.2050829            0.0000000            0.0000000 
21    64 1.0274770            0.0015276   279 139.000        27921.7387811        27921.6468452        27921.7786665            0.0000000            0.0000000 
21    65 1.0408378            0.0015179   279 139.000        27921.7387811        27921.8687723        27921.8797592            0.0000000            0.0000000 
21    66 1.0281089            0.0016403   280 139.500        27920.6612894        27920.5956243        27921.0572481            0.0000000            0.0000000 
21    67 1.0329693            0.0015117   279 139.000        27921.7387811        27921.5556721        27921.6576204            0.0000000            0.0000000 
21    68 1.0332588            0.0013891   279 139.000        27921.7387811        27921.8878765        27921.8789081            0.0000000            0.0000000 
21    69 1.0352013            0.0013845   279 139.000        27922.2996726        27922.4034849        27922.4390839            0.0000000            0.0000000 
21    70 1.0322195            0.0013380   279 139.000        27921.1779121        27921.2860845        27921.2151101            0.0000000            0.0000000 
21    71 1.0359450            0.0013445   279 139.000        27921.7387811        27921.7401084        27921.7467909            0.0000000            0.0000000 
21    72 1.0225604            0.0013192   279 139.000        27921.1779121        27921.4908438        27921.5563975            0.0000000            0.0000000 
21    73 1.0347871            0.0013392   280 139.500        27922.3378703        27922.1094679        27921.6499484            0.0000000            0.0000000 
21    74 1.0424181            0.0013062   279 139.000        27920.6170657        27920.6439300        27920.8258472            0.0000000            0.0000000 
21    75 1.0273015            0.0013078   279 139.000        27921.1779121        27921.2573164        27920.5391874            0.0000000            0.0000000 
21    76 1.0352435            0.0014701   279 139.000        27921.1779121        27921.2960156        27921.3881605            0.0000000            0.0000000 
21    77 1.0437689            0.0013770   279 139.000        27921.1779121        27921.4448316        27921.3540390            0.0000000            0.0000000 
21    78 1.0263985            0.0013662   279 139.000        27922.2996726        27922.1146777        27921.9582515            0.0000000            0.0000000 
21    79 1.0337265            0.0013755   279 139.000        27921.7387811        27921.8974799        27921.7784492            0.0000000            0.0000000 
21    80 1.0398283            0.0015939   279 139.000        27922.2996726        27922.1657523        27921.7144136            0.0000000            0.0000000 
21    81 1.0323929            0.0014545   279 139.000        27920.6170657        27920.8526855        27921.0536855            0.0000000            0.0000000 
21    82 1.0387388            0.0013968   279 139.000        27921.1779121        27921.5328957        27921.6817770            0.0000000            0.0000000 
21    83 1.0421438            0.0013284   280 139.500        27922.3378703        27922.7178331        27922.1339891            0.0000000            0.0000000 
21    84 1.0295850            0.0014147   280 139.500        27921.7789876        27921.8137098        27921.5263018            0.0000000            0.0000000 
21    85 1.0363972            0.0015172   279 139.000        27922.8605866        27922.7615965        27922.2997849            0.0000000            0.0000000 
21    86 1.0403528            0.0015525   279 139.000        27921.7387811        27921.8988238        27921.8829349            0.0000000            0.0000000 
21    87 1.0390984            0.0014311   279 139.000        27921.7387811        27921.7265305        27921.5981820            0.0000000            0.0000000 
21    88 1.0470191            0.0014842   279 139.000        27921.7387811        27922.0559267        27922.0754374            0.0000000            0.0000000 
21    89 1.0337115            0.0018469   279 139.000        27922.2996726        27922.2381434        27922.1504547            0.0000000            0.0000000 
21    90 1.0336046            0.0016935   279 139.000        27921.7387811        27921.3113177        27921.6491218            0.0000000            0.0000000 
21    91 1.0297751            0.0018272   279 139.000        27921.7387811        27921.7486369        27921.4915133            0.0000000            0.0000000 
21    92 1.0391908            0.0017247   279 139.000        27921.1779121        27921.4752708        27921.3427553            0.0000000            0.0000000 
21    93 1.0444572            0.0017846   280 139.500        27921.7789876        27921.8595866        27922.0598407            0.0000000            0.0000000 
21    94 1.0362001            0.0016812   280 139.500        27922.3378703        27921.8686527        27921.8226095            0.0000000            0.0000000 
21    95 1.0359857            0.0017442   279 139.000        27922.8605866        27922.4808955        27922.5618420            0.0000000            0.0000000 
21    96 1.0446995            0.0018737   280 139.500        27921.7789876        27921.8386130        27921.8388576            0.0000000            0.0000000 
21    97 1.0366939            0.0019393   279 139.000        27921.7387811        27922.0670272        27922.0169689            0.0000000            0.0000000 
21    98 1.0299230            0.0018812   279 139.000        27921.1779121        27920.9528770        27921.5424287            0.0000000            0.0000000 
21    99 1.0446900            0.0019317   279 139.000        27922.8605866        27922.8593627        27922.5744411            0.0000000            0.0000000 
21   100 1.0337722            0.0020861   280 139.500        27921.2201273        27921.3905178        27921.6917019            0.0000000            0.0000000 
20     1 1.0358592            0.0019284   279 139.000        27921.7387811        27921.6923937        27921.6251033            0.0000000            0.0000000 
20     2 1.0340581            0.0021517   279 139.000        27922.2996726        27922.4399544        27922.4091355            0.0000000            0.0000000 
20     3 1.0351456            0.0020431   279 139.000        27921.7387811        27922.0670127        27922.1130267            0.0000000            0.0000000 
20     4 1.0344153            0.0023071   279 139.000        27920.6170657        27920.7064466        27921.2535398            0.0000000            0.0000000 
20     5 1.0301101            0.0022191   279 139.000        27921.7387811        27922.0761104        27921.8772805            0.0000000            0.0000000 
20     6 1.0369699            0.0024977   280 139.500        27922.3378703        27922.2356526        27922.2367501            0.0000000            0.0000000 
20     7 1.0374083            0.0023122   280 139.500        27921.2201273        27921.3145124        27921.2739358            0.0000000            0.0000000 
20     8 1.0355921            0.0023936   279 139.000        27921.7387811        27921.7422680        27921.8786800            0.0000000            0.0000000 
20     9 1.0422049            0.0024247   279 139.000        27921.7387811        27921.8343283        27921.8527474            0.0000000            0.0000000 
20    10 1.0273975            0.0027198   279 139.000        27921.7387811        27921.9912919        27921.7476521            0.0000000            0.0000000 
20    11 1.0409193            0.0024560   279 139.000        27921.1779121        27921.5158211        27921.6547378            0.0000000            0.0000000 
20    12 1.0296791            0.0027106   279 139.000        27921.7387811        27921.6390949        27921.4605256            0.0000000            0.0000000 
20    13 1.0332658            0.0026935   280 139.500        27922.3378703        27922.1432660        27922.0050132            0.0000000            0.0000000 
20    14 1.0251098            0.0026670   280 139.500        27920.6612894        27920.7776318        27920.9541217            0.0000000            0.0000000 
20    15 1.0303234            0.0024362   279 139.000        27922.2996726        27922.2210065        27921.9905622            0.0000000            0.0000000 
20    16 1.0398395            0.0026335   279 139.000        27921.7387811        27922.0396825        27921.9397171            0.0000000            0.0000000 
20    17 1.0367228            0.0024385   279 139.000        27921.7387811        27921.9778023        27921.8898881            0.0000000            0.0000000 
20    18 1.0358250            0.0024311   279 139.000        27921.7387811        27921.6959352        27921.6652824            0.0000000            0.0000000 
20    19 1.0258413            0.0023985   279 139.000        27921.7387811        27921.7692168        27921.8279396            0.0000000            0.0000000 
20    20 1.0266062            0.0024636   279 139.000        27921.7387811        27921.6166536        27921.5901146            0.0000000            0.0000000 
20    21 1.0263365            0.0024231   279 139.000        27921.1779121        27921.6384186        27921.8432812            0.0000000            0.0000000 
20    22 1.0464222            0.0024425   279 139.000        27921.7387811        27921.6101285        27921.4680060            0.0000000            0.0000000 
20    23 1.0412983            0.0024428   279 139.000        27921.1779121        27921.6451643        27921.8318209            0.0000000            0.0000000 
20    24 1.0336168            0.0022793   279 139.000        27921.1779121        27921.5533385        27921.8021910            0.0000000            0.0000000 
20    25 1.0384467            0.0023175   279 139.000        27922.2996726        27922.4925769        27922.4784202            0.0000000            0.0000000 
20    26 1.0288755            0.0023760   279 139.000        27922.2996726        27922.1347070        27921.9267499            0.0000000            0.0000000 
20    27 1.0450591            0.0022341   280 139.500        27921.7789876        27921.8122885        27921.9424273            0.0000000            0.0000000 
20    28 1.0376924            0.0024732   279 139.000        27921.7387811        27921.7927826        27921.8151032            0.0000000            0.0000000 
20    29 1.0226528            0.0022969   280 139.500        27921.7789876        27921.7764957        27921.8844400            0.0000000            0.0000000 
20    30 1.0294342            0.0021604   279 139.000        27921.1779121        27921.3026617        27921.3826150            0.0000000            0.0000000 
20    31 1.0340209            0.0020779   279 139.000        27922.2996726        27922.5196117        27922.4012204            0.0000000            0.0000000 
20    32 1.0262964            0.0022610   279 139.000        27921.1779121        27921.1938477        27920.8052708            0.0000000            0.0000000 
20    33 1.0352088            0.0018956   279 139.000        27922.2996726        27922.5745802        27922.4660555            0.0000000            0.0000000 
20    34 1.0381260            0.0018593   279 139.000        27922.8605866        27922.7047638        27922.6016682            0.0000000            0.0000000 
20    35 1.0372943            0.0016603   279 139.000        27922.2996726        27922.6719085        27922.6780890            0.0000000            0.0000000 
20    36 1.0232670            0.0016455   279 139.000        27920.6170657        27921.0989022        27921.2008709            0.0000000            0.0000000 
20    37 1.0329345            0.0014916   279 139.000        27922.2996726        27922.3223987        27921.6035807            0.0000000            0.0000000 
20    38 1.0266274            0.0013795   279 139.000        27921.7387811        27921.6171339        27921.5984211            0.0000000            0.0000000 
20    39 1.0325033            0.0013534   279 139.000        27921.7387811        27921.6738343        27921.5535437            0.0000000            0.0000000 
20    40 1.0280019            0.0013843   279 139.000        27921.1779121        27921.6042146        27921.4473601            0.0000000            0.0000000 
20    41 1.0341419            0.0013746   279 139.000        27922.2996726        27922.2540941        27922.0526845            0.0000000            0.0000000 
20    42 1.0421403            0.0013777   279 139.000        27922.2996726        27922.2887336        27922.1646371            0.0000000            0.0000000 
20    43 1.0373746            0.0014788   280 139.500        27922.3378703        27922.0430604        27921.9945819            0.0000000            0.0000000 
20    44 1.0351687            0.0016933   279 139.000        27921.7387811        27921.8475476        27922.1136133            0.0000000            0.0000000 
20    45 1.0289094            0.0017524   279 139.000        27921.1779121        27921.4244146        27921.5765333            0.0000000            0.0000000 
20    46 1.0298850            0.0018392   279 139.000        27921.7387811        27921.8338371        27921.7652235            0.0000000            0.0000000 
20    47 1.0292012            0.0021303   279 139.000        27922.2996726        27922.3033032        27922.1838387            0.0000000            0.0000000 
20    48 1.0278349            0.0020398   279 139.000        27922.8605866        27922.4093575        27922.2344188            0.0000000            0.0000000 
20    49 1.0388419            0.0022361   279 139.000        27922.2996726        27921.8412923        27921.9746321            0.0000000            0.0000000 
20    50 1.0391342            0.0024739   279 139.000        27920.6170657        27920.3616965        27920.7997323            0.0000000            0.0000000 
20    51 1.0272143            0.0024288   279 139.000        27921.1779121        27921.3023490        27921.1792739            0.0000000            0.0000000 
20    52 1.0309567            0.0023044   279 139.000        27921.7387811        27921.7740179        27921.6647461            0.0000000            0.0000000 
20    53 1.0354398            0.0025855   279 139.000        27921.7387811        27921.7587785        27921.8422321            0.0000000            0.0000000 
20    54 1.0331064            0.0025484   279 139.000        27921.1779121        27921.4045713        27921.4578978            0.0000000            0.0000000 
20    55 1.0304264            0.0025101   279 139.000        27921.7387811        27921.6565660        27921.4310614            0.0000000            0.0000000 
20    56 1.0369356            0.0026350   279 139.000        27921.7387811        27921.9084335        27921.8563683            0.0000000            0.0000000 
20    57 1.0304881            0.0025708   279 139.000        27921.7387811        27921.5702522        27921.7224148            0.0000000            0.0000000 
20    58 1.0351603            0.0027441   279 139.000        27921.7387811        27921.5884907        27921.6765024            0.0000000            0.0000000 
20    59 1.0348428            0.0025737   279 139.000        27921.7387811        27921.7173672        27921.8055400            0.0000000            0.0000000 
20    60 1.0402544            0.0024458   279 139.000        27921.1779121        27921.5658968        27921.6903676            0.0000000            0.0000000 
20    61 1.0354688            0.0024585   280 139.500        27921.7789876        27921.7807654        27921.7161836            0.0000000            0.0000000 
20    62 1.0344020            0.0023944   280 139.500        27921.7789876        27921.5212071        27921.5785100            0.0000000            0.0000000 
20    63 1.0305595            0.0026089   279 139.000        27922.2996726        27922.4687436        27922.3408865            0.0000000            0.0000000 
20    64 1.0398201            0.0022955   279 139.000        27921.7387811        27921.7439054        27922.0395686            0.0000000            0.0000000 
20    65 1.0325912            0.0024978   279 139.000        27921.7387811        27922.1127412        27921.9427835            0.0000000            0.0000000 
20    66 1.0318132            0.0023668   279 139.000        27921.7387811        27921.8949914        27921.8110900            0.0000000            0.0000000 
20    67 1.0407668            0.0025424   280 139.500        27922.3378703        27921.9719377        27921.9379019            0.0000000            0.0000000 
20    68 1.0326099            0.0023774   279 139.000        27921.7387811        27921.8894253        27921.5313261            0.0000000            0.0000000 
20    69 1.0377451            0.0025072   279 139.000        27921.7387811        27921.7232274        27921.6376120            0.0000000            0.0000000 
20    70 1.0332406            0.0022656   279 139.000        27922.2996726        27922.2789404        27922.2530424            0.0000000            0.0000000 
20    71 1.0292453            0.0024062   279 139.000        27921.1779121        27921.5412596        27921.4452834            0.0000000            0.0000000 
20    72 1.0408131            0.0022341   279 139.000        27922.8605866        27923.0720488        27922.7434969            0.0000000            0.0000000 
20    73 1.0419974            0.0022240   280 139.500        27922.3378703        27922.1340936        27921.5590568            0.0000000            0.0000000 
20    74 1.0334212            0.0021960   279 139.000        27921.7387811        27921.7180890        27921.6756020            0.0000000            0.0000000 
20    75 1.0294522            0.0021350   280 139.500        27921.2201273        27920.8983888        27920.8272726            0.0000000            0.0000000 
20    76 1.0413052            0.0021379   279 139.000        27922.8605866        27923.3342812        27922.7014472            0.0000000            0.0000000 
20    77 1.0431048            0.0018627   279 139.000        27921.7387811        27921.9025681        27922.0787663            0.0000000            0.0000000 
20    78 1.0269927            0.0017310   280 139.500        27921.2201273        27921.1930361        27921.4173402            0.0000000            0.0000000 
20    79 1.0263551            0.0017609   279 139.000        27922.2996726        27922.1628893        27922.0848708            0.0000000            0.0000000 
20    80 1.0296673            0.0015453   279 139.000        27921.7387811        27921.6684109        27921.4317821            0.0000000            0.0000000 
20    81 1.0393675            0.0013401   279 139.000        27920.6170657        27920.6974044        27920.8646875            0.0000000            0.0000000 
20    82 1.0418737            0.0012179   279 139.000        27921.7387811        27922.0894446        27922.0716428            0.0000000            0.0000000 
20    83 1.0314526            0.0012758   279 139.000        27921.7387811        27921.6584482        27921.5328678            0.0000000            0.0000000 
20    84 1.0361947            0.0012811   279 139.000        27922.2996726        27922.1728999        27922.3022672            0.0000000            0.0000000 
20    85 1.0381060            0.0013517   279 139.000        27921.1779121        27921.1102143        27921.4087022            0.0000000            0.0000000 
20    86 1.0401937            0.0014695   279 139.000        27921.1779121        27921.0697036        27921.2216811            0.0000000            0.0000000 
20    87 1.0389036            0.0014781   279 139.000        27922.2996726        27922.5874373        27922.4689606            0.0000000            0.0000000 
20    88 1.0380969            0.0015397   279 139.000        27921.7387811        27921.8796379        27921.6487951            0.0000000            0.0000000 
20    89 1.0384354            0.0017785   279 139.000        27922.2996726        27921.9611161        27921.6772469            0.0000000            0.0000000 
20    90 1.0398852            0.0019062   279 139.000        27921.1779121        27921.2331716        27921.6142605            0.0000000            0.0000000 
20    91 1.0296414            0.0020197   280 139.500        27921.7789876        27921.7836061        27921.7221553            0.0000000            0.0000000 
20    92 1.0382219            0.0019942   279 139.000        27922.2996726        27921.9764661        27922.0429532            0.0000000            0.0000000 
20    93 1.0378852            0.0021789   279 139.000        27922.2996726        27922.3227545        27922.1039917            0.0000000            0.0000000 
20    94 1.0426951            0.0022927   279 139.000        27923.9824822        27923.6522677        27923.4743529            0.0000000            0.0000000 
20    95 1.0424830            0.0022893   279 139.000        27922.2996726        27922.0970356        27921.8868191            0.0000000            0.0000000 
20    96 1.0406149            0.0025313   279 139.000        27922.2996726        27922.0641556        27922.2825817            0.0000000            0.0000000 
20    97 1.0397825            0.0024458   279 139.000        27921.7387811        27921.7627550        27921.7122985            0.0000000            0.0000000 
20    98 1.0378548            0.0024546   279 139.000        27921.1779121        27921.4337488        27921.3438951            0.0000000            0.0000000 
20    99 1.0307322            0.0023177   279 139.000        27922.2996726        27922.1320212        27921.6923389            0.0000000            0.0000000 
20   100 1.0262074            0.0024166   279 139.000        27921.7387811        27921.8145520        27921.8693232            0.0000000            0.0000000 
21     1 1.0316980            0.0027689   279 139.000        27921.7387811        27921.7768969        27921.6679002            0.0000000            0.0000000 
21     2 1.0391883            0.0023877   279 139.000        27921.7387811        27921.7187304        27922.0625554            0.0000000            0.0000000 
21     3 1.0325823            0.0025376   279 139.000        27921.1779121        27921.6363029        27921.6762181            0.0000000            0.0000000 
21     4 1.0365584            0.0025242   279 139.000        27921.1779121        27921.2999340        27921.5029505            0.0000000            0.0000000 
21     5 1.0279355            0.0026478   279 139.000        27920.6170657        27921.1521768        27921.0349943            0.0000000            0.0000000 
21     6 1.0248259            0.0024366   280 139.500        27921.2201273        27920.9140912        27921.1690286            0.0000000            0.0000000 
21     7 1.0249719            0.0025310   280 139.500        27921.7789876        27921.5392629        27921.6349559            0.0000000            0.0000000 
21     8 1.0404356            0.0024397   279 139.000        27921.7387811        27921.9834084        27921.9532298            0.0000000            0.0000000 
21     9 1.0362799            0.0025908   279 139.000        27921.7387811        27921.5015376        27921.6679473            0.0000000            0.0000000 
21    10 1.0476952            0.0025068   279 139.000        27921.1779121        27921.5017419        27921.6684776            0.0000000            0.0000000 
21    11 1.0327492            0.0026668   279 139.000        27921.1779121        27921.6390385        27921.5180405            0.0000000            0.0000000 
21    12 1.0285149            0.0024193   279 139.000        27921.7387811        27921.7143907        27921.7808325            0.0000000            0.0000000 
21    13 1.0378920            0.0025651   279 139.000        27922.2996726        27922.1738530        27922.1008933            0.0000000            0.0000000 
21    14 1.0457247            0.0026602   279 139.000        27922.2996726        27921.9355573        27922.0104143            0.0000000            0.0000000 
21    15 1.0390709            0.0024479   279 139.000        27921.7387811        27922.0359854        27921.6695567            0.0000000            0.0000000 
21    16 1.0249467            0.0025768   279 139.000        27921.1779121        27921.2682619        27921.6443427            0.0000000            0.0000000 
21    17 1.0371535            0.0024196   279 139.000        27921.7387811        27921.7998260        27921.6742890            0.0000000            0.0000000 
21    18 1.0311590            0.0024444   279 139.000        27921.7387811        27921.4561098        27921.4801379            0.0000000            0.0000000 
21    19 1.0383031            0.0026024   279 139.000        27922.2996726        27921.9523968        27921.8793824            0.0000000            0.0000000 
21    20 1.0362922            0.0024149   279 139.000        27921.7387811        27921.9280588        27921.9901918            0.0000000            0.0000000 
21    21 1.0369582            0.0024896   279 139.000        27921.7387811        27921.8021165        27921.7040936            0.0000000            0.0000000 
21    22 1.0306039            0.0022298   280 139.500        27921.7789876        27921.8642000        27922.0298074            0.0000000            0.0000000 
21    23 1.0265872            0.0025206   279 139.000        27921.1779121        27921.1000889        27921.0909318            0.0000000            0.0000000 
21    24 1.0428870            0.0024143   279 139.000        27921.7387811        27921.8012028        27921.8291725            0.0000000            0.0000000 
21    25 1.0455847            0.0024663   279 139.000        27921.7387811        27921.5590404        27921.8607934            0.0000000            0.0000000 
21    26 1.0354265            0.0022438   279 139.000        27922.2996726        27922.1513861        27922.1728215            0.0000000            0.0000000 
21    27 1.0246827            0.0024069   280 139.500        27920.6612894        27920.9543959        27921.3733082            0.0000000            0.0000000 
21    28 1.0439096            0.0022716   279 139.000        27922.2996726        27922.4896671        27922.1455046            0.0000000            0.0000000 
21    29 1.0279647            0.0023304   280 139.500        27922.3378703        27921.9656602        27921.9897530            0.0000000            0.0000000 
21    30 1.0366806            0.0024095   280 139.500        27921.2201273        27921.7189115        27921.7063454            0.0000000            0.0000000 
21    31 1.0325165            0.0024142   279 139.000        27921.7387811        27921.7441262        27921.4974930            0.0000000            0.0000000 
21    32 1.0328662            0.0025033   279 139.000        27921.7387811        27921.5135458        27921.4231866            0.0000000            0.0000000 
21    33 1.0307520            0.0024437   279 139.000        27921.1779121        27921.4304927        27921.6553089            0.0000000            0.0000000 
21    34 1.0368874            0.0024182   279 139.000        27922.2996726        27922.0124531        27921.6706716            0.0000000            0.0000000 
21    35 1.0313174            0.0026272   279 139.000        27921.1779121        27921.6667517        27921.9541207            0.0000000            0.0000000 
21    36 1.0381677            0.0023925   280 139.500        27921.7789876        27921.9513614        27921.8759283            0.0000000            0.0000000 
21    37 1.0286149            0.0025068   279 139.000        27921.1779121        27921.1146565        27921.1089146            0.0000000            0.0000000 
21    38 1.0166685            0.0022927   279 139.000        27920.6170657        27920.9542943        27920.8964217            0.0000000            0.0000000 
21    39 1.0264296            0.0023979   279 139.000        27921.1779121        27921.5201698        27921.6015223            0.0000000            0.0000000 
21    40 1.0336488            0.0022073   279 139.000        27922.2996726        27922.4704009        27922.0719603            0.0000000            0.0000000 
21    41 1.0317348            0.0023408   279 139.000        27921.7387811        27921.7763271        27921.7732447            0.0000000            0.0000000 
21    42 1.0280678            0.0024270   279 139.000        27920.6170657        27920.8413453        27920.7406493            0.0000000            0.0000000 
21    43 1.0377534            0.0021394   279 139.000        27921.1779121        27921.3301883        27921.5678545            0.0000000            0.0000000 
21    44 1.0309798            0.0023791   279 139.000        27921.7387811        27921.7166639        27921.9156338            0.0000000            0.0000000 
21    45 1.0279851            0.0021928   279 139.000        27921.1779121        27921.2091287        27921.4460869            0.0000000            0.0000000 
21    46 1.0502705            0.0024594   279 139.000        27922.8605866        27922.5253124        27922.0961524            0.0000000            0.0000000 
21    47 1.0283074            0.0022620   279 139.000        27922.2996726        27922.4567922        27921.9748307            0.0000000            0.0000000 
21    48 1.0371659            0.0021754   279 139.000        27921.7387811        27921.5113346        27921.4339383            0.0000000            0.0000000 
21    49 1.0292927            0.0022466   279 139.000        27921.1779121        27921.5481949        27921.7136204            0.0000000            0.0000000 
